Order ID,Order Date,Origin Port,Product ID,Plant Code,Destination Port,Unit quantity,Weight,Total Weight
1447283604,5/26/2013,SF,2,PIT,BRU,616,21.7,13367.2
1447283607,5/26/2013,SF,2,PIT,BOM,594,21.7,12889.8
1447283605,5/26/2013,SF,2,PIT,BOM,567,21.7,12303.9
1447275924,5/26/2013,MIA,2,PIT,BOM,704,21.7,15276.8
1447275925,5/26/2013,MIA,2,PIT,ROM,706,21.7,15320.2
1447373376,5/26/2013,MIA,1,PIT,HK,944,14.5,13688
1447389058,5/26/2013,SF,1,PIT,BOM,968,14.5,14036
1447283587,5/26/2013,MIA,1,PIT,BOM,625,14.5,9062.5
1447189166,5/26/2013,SF,2,PIT,HK,618,21.7,13410.6
1447275866,5/26/2013,MIA,2,PIT,ROM,706,21.7,15320.2
1447172381,5/26/2013,SF,2,PIT,ROM,1010,21.7,21917
1447392319,5/26/2013,MIA,2,PIT,BOM,774,21.7,16795.8
1447230813,5/26/2013,SF,2,PIT,HK,769,21.7,16687.3
1447172380,5/26/2013,MIA,2,PIT,BOM,1583,21.7,34351.1
1447189174,5/26/2013,SF,1,PIT,BRU,2600,14.5,37700
1447189169,5/26/2013,MIA,2,PIT,HK,2083,21.7,45201.1
1447175618,5/26/2013,MIA,2,PIT,ROM,1890,21.7,41013
1447189168,5/26/2013,MIA,2,PIT,BOM,2737,21.7,59392.9
1447158100,5/26/2013,SF,2,PIT,ROM,2324,21.7,50430.8
1447172386,5/26/2013,MIA,2,PIT,HK,1416,21.7,30727.2
1447172420,5/26/2013,SF,1,PIT,ROM,296,14.5,4292
1447211343,5/26/2013,SF,1,PIT,BOM,338,14.5,4901
1447247248,5/26/2013,MIA,1,PIT,ROM,596,14.5,8642
1447173721,5/26/2013,MIA,2,PIT,HK,579,21.7,12564.3
1447172435,5/26/2013,MIA,1,PIT,ROM,569,14.5,8250.5
1447297170,5/26/2013,MIA,1,PIT,BRU,436,14.5,6322
1447373498,5/26/2013,MIA,2,PIT,BOM,471,21.7,10220.7
1447418513,5/26/2013,SF,2,PIT,BRU,496,21.7,10763.2
1447373497,5/26/2013,SF,1,PIT,HK,455,14.5,6597.5
1447173722,5/26/2013,SF,2,PIT,BRU,641,21.7,13909.7
1447174093,5/26/2013,MIA,1,PIT,BRU,421,14.5,6104.5
1447174092,5/26/2013,MIA,2,PIT,BRU,986,21.7,21396.2
1447265707,5/26/2013,SF,2,PIT,BRU,415,21.7,9005.5
1447247247,5/26/2013,MIA,1,PIT,ROM,590,14.5,8555
1447418514,5/26/2013,MIA,1,PIT,BRU,1106,14.5,16037
1447195167,5/26/2013,SF,1,PIT,HK,421,14.5,6104.5
1447297169,5/26/2013,SF,1,PIT,HK,830,14.5,12035
1447373496,5/26/2013,SF,2,PIT,BRU,620,21.7,13454
1447403040,5/26/2013,SF,1,PIT,BRU,795,14.5,11527.5
1447403039,5/26/2013,MIA,2,PIT,BRU,458,21.7,9938.6
1447403038,5/26/2013,SF,1,PIT,BRU,470,14.5,6815
1447195166,5/26/2013,MIA,2,PIT,HK,494,21.7,10719.8
1447158123,5/26/2013,MIA,2,PIT,ROM,1959,21.7,42510.3
1447175704,5/26/2013,MIA,2,PIT,BOM,932,21.7,20224.4
1447373427,5/26/2013,SF,2,PIT,ROM,1376,21.7,29859.2
1447373428,5/26/2013,SF,1,PIT,BRU,429,14.5,6220.5
1447313121,5/26/2013,SF,1,PIT,ROM,10003,14.5,145043.5
1447373430,5/26/2013,SF,2,PIT,HK,10320,21.7,223944
1447266860,5/26/2013,MIA,2,PIT,BOM,15279,21.7,331554.3
1447373429,5/26/2013,SF,1,PIT,BOM,20260,14.5,293770
1447385939,5/26/2013,MIA,2,PIT,HK,10265,21.7,222750.5
1447174466,5/26/2013,SF,2,PIT,BOM,15237,21.7,330642.9
1447384261,5/26/2013,MIA,2,PIT,HK,20314,21.7,440813.8
1447301452,5/26/2013,SF,1,PIT,BOM,30131,14.5,436899.5
1447265579,5/26/2013,SF,1,PIT,BRU,15279,14.5,221545.5
1447174186,5/26/2013,SF,2,PIT,HK,8709,21.7,188985.3
1447213262,5/26/2013,MIA,2,PIT,BRU,30297,21.7,657444.9
1447265580,5/26/2013,MIA,2,PIT,BOM,30240,21.7,656208
1447373403,5/26/2013,MIA,2,PIT,BRU,15300,21.7,332010
1447261113,5/26/2013,SF,2,PIT,BOM,30324,21.7,658030.8
1447289681,5/26/2013,SF,1,PIT,BOM,25328,14.5,367256
1447373402,5/26/2013,MIA,2,PIT,HK,15321,21.7,332465.7
1447312456,5/26/2013,MIA,1,PIT,BRU,10294,14.5,149263
1447305067,5/26/2013,SF,1,PIT,ROM,25304,14.5,366908
1447373394,5/26/2013,MIA,2,PIT,BRU,20307,21.7,440661.9
1447257475,5/26/2013,MIA,2,PIT,BOM,25263,21.7,548207.1
1447312455,5/26/2013,MIA,1,PIT,BOM,20248,14.5,293596
1447305070,5/26/2013,SF,2,PIT,BRU,9691,21.7,210294.7
1447312454,5/26/2013,SF,2,PIT,BOM,20277,21.7,440010.9
1447308936,5/26/2013,SF,2,PIT,BRU,924,21.7,20050.8
1447410817,5/26/2013,SF,2,PIT,ROM,3647,21.7,79139.9
1447257474,5/26/2013,SF,2,PIT,BOM,25275,21.7,548467.5
1447312457,5/26/2013,MIA,1,PIT,BRU,10275,14.5,148987.5
1447305069,5/26/2013,MIA,1,PIT,ROM,25249,14.5,366110.5
1447373396,5/26/2013,SF,2,PIT,ROM,20234,21.7,439077.8
1447274420,5/26/2013,SF,2,PIT,HK,15270,21.7,331359
1447274417,5/26/2013,SF,1,PIT,BOM,30279,14.5,439045.5
1447260682,5/26/2013,MIA,2,PIT,BRU,30313,21.7,657792.1
1447373395,5/26/2013,SF,1,PIT,ROM,20254,14.5,293683
1447384158,5/26/2013,MIA,2,PIT,ROM,20253,21.7,439490.1
1447385904,5/26/2013,MIA,1,PIT,HK,20256,14.5,293712
1447173720,5/26/2013,MIA,1,PIT,BOM,30286,14.5,439147
1447158110,5/26/2013,MIA,2,PIT,HK,58278,21.7,1264632.6
1447183409,5/26/2013,SF,1,PIT,BOM,30241,14.5,438494.5
1447172410,5/26/2013,MIA,1,PIT,BOM,30280,14.5,439060
1447172411,5/26/2013,MIA,1,PIT,ROM,30314,14.5,439553
1447410823,5/26/2013,SF,2,PIT,BOM,20296,21.7,440423.2
1447296247,5/26/2013,MIA,1,PIT,HK,60306,14.5,874437
1447406481,5/26/2013,MIA,2,PIT,BOM,16877,21.7,366230.9
1447192239,5/26/2013,MIA,1,PIT,HK,60245,14.5,873552.5
1447185738,5/26/2013,SF,1,PIT,BOM,32293,14.5,468248.5
1447158103,5/26/2013,SF,2,PIT,BOM,30266,21.7,656772.2
1447384159,5/26/2013,MIA,2,PIT,BRU,20317,21.7,440878.9
1447185704,5/26/2013,MIA,1,PIT,ROM,505,14.5,7322.5
1447175705,5/26/2013,MIA,2,PIT,ROM,1972,21.7,42792.4
1447304963,5/26/2013,MIA,2,PIT,BOM,340,21.7,7378
1447300267,5/26/2013,SF,2,PIT,BRU,552,21.7,11978.4
1447170692,5/26/2013,SF,2,PIT,HK,367,21.7,7963.9
1447173730,5/26/2013,MIA,1,PIT,BRU,413,14.5,5988.5
1447183513,5/26/2013,SF,1,PIT,ROM,509,14.5,7380.5
1447232866,5/26/2013,SF,2,PIT,BRU,331,21.7,7182.7
1447321350,5/26/2013,MIA,2,PIT,ROM,347,21.7,7529.9
1447183422,5/26/2013,SF,2,PIT,BRU,332,21.7,7204.4
1447281408,5/26/2013,SF,1,PIT,HK,341,14.5,4944.5
1447183423,5/26/2013,SF,2,PIT,BRU,458,21.7,9938.6
1447183470,5/26/2013,MIA,1,PIT,BRU,496,14.5,7192
1447300220,5/26/2013,SF,2,PIT,HK,493,21.7,10698.1
1447305841,5/26/2013,MIA,1,PIT,HK,325,14.5,4712.5
1447373423,5/26/2013,MIA,1,PIT,ROM,425,14.5,6162.5
1447158120,5/26/2013,SF,2,PIT,HK,392,21.7,8506.4
1447305839,5/26/2013,MIA,1,PIT,HK,279,14.5,4045.5
1447373424,5/26/2013,MIA,1,PIT,BRU,296,14.5,4292
1447390907,5/26/2013,MIA,2,PIT,HK,356,21.7,7725.2
1447158119,5/26/2013,SF,2,PIT,BOM,399,21.7,8658.3
1447227139,5/26/2013,SF,2,PIT,ROM,382,21.7,8289.4
1447285546,5/26/2013,MIA,1,PIT,ROM,281,14.5,4074.5
1447158117,5/26/2013,MIA,1,PIT,ROM,426,14.5,6177
1447373475,5/26/2013,MIA,2,PIT,BRU,352,21.7,7638.4
1447158118,5/26/2013,SF,1,PIT,BRU,397,14.5,5756.5
1447172415,5/26/2013,SF,1,PIT,BRU,313,14.5,4538.5
1447238173,5/26/2013,SF,2,PIT,BOM,685,21.7,14864.5
1447305216,5/26/2013,SF,1,PIT,BRU,656,14.5,9512
1447228935,5/26/2013,SF,2,PIT,ROM,335,21.7,7269.5
1447400454,5/26/2013,SF,2,PIT,BOM,1266,21.7,27472.2
1447373440,5/26/2013,SF,2,PIT,HK,266,21.7,5772.2
1447241418,5/26/2013,SF,2,PIT,ROM,421,21.7,9135.7
1447183526,5/26/2013,MIA,2,PIT,BRU,637,21.7,13822.9
1447305217,5/26/2013,SF,1,PIT,ROM,1333,14.5,19328.5
1447257478,5/26/2013,SF,1,PIT,HK,370,14.5,5365
1447373426,5/26/2013,SF,2,PIT,HK,423,21.7,9179.1
1447235299,5/26/2013,SF,1,PIT,BOM,348,14.5,5046
1447266857,5/26/2013,SF,1,PIT,BRU,385,14.5,5582.5
1447205897,5/26/2013,MIA,2,PIT,HK,1240,21.7,26908
1447172437,5/26/2013,MIA,1,PIT,HK,508,14.5,7366
1447373472,5/26/2013,SF,1,PIT,BOM,303,14.5,4393.5
1447317156,5/26/2013,MIA,1,PIT,HK,357,14.5,5176.5
1447172429,5/26/2013,SF,1,PIT,BRU,369,14.5,5350.5
1447389184,5/26/2013,SF,1,PIT,BOM,2803,14.5,40643.5
1447373448,5/26/2013,SF,2,PIT,ROM,612,21.7,13280.4
1447172394,5/26/2013,MIA,2,PIT,ROM,1256,21.7,27255.2
1447172397,5/26/2013,SF,1,PIT,ROM,408,14.5,5916
1447286366,5/26/2013,MIA,2,PIT,HK,4980,21.7,108066
1447172398,5/26/2013,SF,2,PIT,BOM,503,21.7,10915.1
1447173719,5/26/2013,MIA,2,PIT,HK,1310,21.7,28427
1447258796,5/26/2013,SF,2,PIT,ROM,1331,21.7,28882.7
1447183407,5/26/2013,MIA,2,PIT,ROM,2807,21.7,60911.9
1447373473,5/26/2013,SF,2,PIT,BRU,2235,21.7,48499.5
1447400273,5/26/2013,SF,2,PIT,BRU,3518,21.7,76340.6
1447296142,5/26/2013,SF,1,PIT,ROM,2438,14.5,35351
1447172403,5/26/2013,MIA,1,PIT,ROM,1035,14.5,15007.5
1447375238,5/26/2013,MIA,1,PIT,BOM,386,14.5,5597
1447305840,5/26/2013,MIA,1,PIT,ROM,332,14.5,4814
1447293119,5/26/2013,SF,2,PIT,BRU,363,21.7,7877.1
1447191815,5/26/2013,SF,1,PIT,BOM,296,14.5,4292
1447305837,5/26/2013,MIA,2,PIT,ROM,394,21.7,8549.8
1447265661,5/26/2013,SF,1,PIT,BRU,561,14.5,8134.5
1447274423,5/26/2013,SF,1,PIT,BOM,488,14.5,7076
1447158115,5/26/2013,MIA,2,PIT,BRU,436,21.7,9461.2
1447170694,5/26/2013,MIA,2,PIT,ROM,336,21.7,7291.2
1447196645,5/26/2013,MIA,2,PIT,BOM,403,21.7,8745.1
1447183498,5/26/2013,SF,1,PIT,BRU,506,14.5,7337
1447158116,5/26/2013,SF,1,PIT,HK,418,14.5,6061
1447241607,5/26/2013,SF,1,PIT,HK,292,14.5,4234
1447300221,5/26/2013,MIA,2,PIT,HK,343,21.7,7443.1
1447265559,5/26/2013,MIA,2,PIT,HK,353,21.7,7660.1
1447172439,5/26/2013,MIA,2,PIT,HK,311,21.7,6748.7
1447300268,5/26/2013,MIA,1,PIT,HK,661,14.5,9584.5
1447204372,5/26/2013,SF,2,PIT,BOM,621,21.7,13475.7
1447281458,5/26/2013,SF,1,PIT,BOM,627,14.5,9091.5
1447265565,5/26/2013,MIA,1,PIT,HK,355,14.5,5147.5
1447305211,5/26/2013,MIA,1,PIT,BRU,569,14.5,8250.5
1447281407,5/26/2013,MIA,1,PIT,BOM,414,14.5,6003
1447323900,5/26/2013,MIA,1,PIT,BOM,778,14.5,11281
1447204350,5/26/2013,SF,2,PIT,BOM,591,21.7,12824.7
1447192317,5/26/2013,SF,2,PIT,BOM,334,21.7,7247.8
1447305838,5/26/2013,SF,1,PIT,ROM,1047,14.5,15181.5
1447150972,5/26/2013,MIA,2,PIT,ROM,477,21.7,10350.9
1447150975,5/26/2013,MIA,2,PIT,HK,686,21.7,14886.2
1447150973,5/26/2013,SF,1,PIT,ROM,790,14.5,11455
1447379064,5/26/2013,MIA,1,PIT,HK,520,14.5,7540
1447204111,5/26/2013,MIA,2,PIT,HK,526,21.7,11414.2
1447283482,5/26/2013,MIA,1,PIT,BOM,495,14.5,7177.5
1447373446,5/26/2013,SF,1,PIT,ROM,547,14.5,7931.5
1447204571,5/26/2013,SF,1,PIT,BOM,357,14.5,5176.5
1447258769,5/26/2013,SF,1,PIT,BOM,297,14.5,4306.5
1447283674,5/26/2013,SF,1,PIT,HK,371,14.5,5379.5
1447214716,5/26/2013,SF,1,PIT,BOM,437,14.5,6336.5
1447238172,5/26/2013,MIA,1,PIT,ROM,577,14.5,8366.5
1447323782,5/26/2013,SF,2,PIT,ROM,543,21.7,11783.1
1447285673,5/26/2013,MIA,2,PIT,HK,272,21.7,5902.4
1447285686,5/26/2013,MIA,1,PIT,ROM,279,14.5,4045.5
1447285652,5/26/2013,MIA,1,PIT,BRU,248,14.5,3596
1447289694,5/26/2013,SF,1,PIT,BOM,272,14.5,3944
1447198517,5/26/2013,SF,1,PIT,BOM,639,14.5,9265.5
1447289693,5/26/2013,MIA,1,PIT,BRU,344,14.5,4988
1447219920,5/26/2013,SF,2,PIT,BRU,494,21.7,10719.8
1447373452,5/26/2013,SF,1,PIT,HK,346,14.5,5017
1447373450,5/26/2013,SF,1,PIT,BRU,393,14.5,5698.5
1447212580,5/26/2013,MIA,1,PIT,ROM,527,14.5,7641.5
1447373451,5/26/2013,SF,2,PIT,ROM,435,21.7,9439.5
1447198516,5/26/2013,SF,1,PIT,BRU,506,14.5,7337
1447219921,5/26/2013,SF,1,PIT,BOM,503,14.5,7293.5
1447216088,5/26/2013,SF,1,PIT,BRU,556,14.5,8062
1447283836,5/26/2013,MIA,1,PIT,HK,306,14.5,4437
1447196175,5/26/2013,SF,2,PIT,ROM,327,21.7,7095.9
1447196176,5/26/2013,MIA,1,PIT,BOM,277,14.5,4016.5
1447196177,5/26/2013,SF,1,PIT,HK,574,14.5,8323
1447215481,5/26/2013,SF,1,PIT,BOM,1772,14.5,25694
1447215482,5/26/2013,SF,1,PIT,ROM,1812,14.5,26274
1447194403,5/26/2013,SF,1,PIT,BOM,241,14.5,3494.5
1447390902,5/26/2013,MIA,2,PIT,BOM,310,21.7,6727
1447293117,5/26/2013,SF,1,PIT,BOM,297,14.5,4306.5
1447373455,5/26/2013,SF,1,PIT,ROM,556,14.5,8062
1447172384,5/26/2013,MIA,1,PIT,HK,796,14.5,11542
1447174094,5/26/2013,SF,2,PIT,ROM,1342,21.7,29121.4
1447205224,5/26/2013,MIA,2,PIT,ROM,856,21.7,18575.2
1447172440,5/26/2013,MIA,2,PIT,ROM,449,21.7,9743.3
1447158124,5/26/2013,SF,2,PIT,HK,339,21.7,7356.3
1447227126,5/26/2013,MIA,1,PIT,BRU,1165,14.5,16892.5
1447373524,5/26/2013,SF,1,PIT,ROM,1277,14.5,18516.5
1447302720,5/26/2013,MIA,1,PIT,ROM,593,14.5,8598.5
1447373439,5/26/2013,SF,1,PIT,HK,567,14.5,8221.5
1447177982,5/26/2013,MIA,1,PIT,ROM,587,14.5,8511.5
1447195169,5/26/2013,MIA,2,PIT,HK,576,21.7,12499.2
1447373441,5/26/2013,MIA,1,PIT,BOM,334,14.5,4843
1447400376,5/26/2013,MIA,2,PIT,HK,1027,21.7,22285.9
1447183434,5/26/2013,SF,1,PIT,ROM,1060,14.5,15370
1447293077,5/26/2013,MIA,2,PIT,ROM,312,21.7,6770.4
1447373438,5/26/2013,SF,2,PIT,ROM,851,21.7,18466.7
1447293078,5/26/2013,MIA,1,PIT,BRU,392,14.5,5684
1447172409,5/26/2013,SF,2,PIT,BRU,355,21.7,7703.5
1447389156,5/26/2013,SF,2,PIT,ROM,368,21.7,7985.6
1447172402,5/26/2013,MIA,1,PIT,HK,3019,14.5,43775.5
1447163028,5/26/2013,MIA,1,PIT,ROM,1846,14.5,26767
1447183509,5/26/2013,MIA,2,PIT,ROM,3243,21.7,70373.1
1447389066,5/26/2013,SF,2,PIT,BOM,501,21.7,10871.7
1447170690,5/26/2013,MIA,2,PIT,ROM,439,21.7,9526.3
1447302697,5/26/2013,SF,2,PIT,ROM,440,21.7,9548
1447158130,5/26/2013,SF,1,PIT,BOM,1406,14.5,20387
1447294077,5/26/2013,SF,2,PIT,BRU,5332,21.7,115704.4
1447158136,5/26/2013,MIA,2,PIT,ROM,1839,21.7,39906.3
1447232862,5/26/2013,MIA,1,PIT,ROM,323,14.5,4683.5
1447207410,5/26/2013,MIA,1,PIT,ROM,1239,14.5,17965.5
1447392883,5/26/2013,SF,1,PIT,HK,1296,14.5,18792
1447195156,5/26/2013,SF,1,PIT,BRU,360,14.5,5220
1447399705,5/26/2013,MIA,2,PIT,BOM,438,21.7,9504.6
1447373432,5/26/2013,MIA,2,PIT,HK,472,21.7,10242.4
1447195163,5/26/2013,SF,2,PIT,ROM,329,21.7,7139.3
1447195162,5/26/2013,SF,2,PIT,HK,302,21.7,6553.4
1447167308,5/26/2013,SF,1,PIT,ROM,300,14.5,4350
1447232863,5/26/2013,MIA,2,PIT,BOM,367,21.7,7963.9
1447167296,5/26/2013,SF,1,PIT,BRU,273,14.5,3958.5
1447373454,5/26/2013,MIA,2,PIT,BOM,378,21.7,8202.6
1447195160,5/26/2013,SF,2,PIT,BRU,282,21.7,6119.4
1447289695,5/26/2013,MIA,2,PIT,BOM,387,21.7,8397.9
1447195161,5/26/2013,MIA,1,PIT,BRU,249,14.5,3610.5
1447274427,5/26/2013,SF,2,PIT,HK,1246,21.7,27038.2
1447167298,5/26/2013,SF,1,PIT,BOM,966,14.5,14007
1447260690,5/26/2013,SF,1,PIT,BRU,1294,14.5,18763
1447373437,5/26/2013,MIA,2,PIT,BOM,1258,21.7,27298.6
1447305846,5/26/2013,SF,2,PIT,BOM,1315,21.7,28535.5
1447204324,5/26/2013,SF,2,PIT,HK,1279,21.7,27754.3
1447167297,5/26/2013,MIA,2,PIT,HK,1320,21.7,28644
1447225333,5/26/2013,MIA,2,PIT,HK,1295,21.7,28101.5
1447174670,5/26/2013,MIA,2,PIT,ROM,1327,21.7,28795.9
1447373465,5/26/2013,MIA,1,PIT,HK,1545,14.5,22402.5
1447373471,5/26/2013,SF,2,PIT,ROM,528,21.7,11457.6
1447192316,5/26/2013,MIA,1,PIT,BOM,4388,14.5,63626
1447278135,5/26/2013,MIA,2,PIT,BRU,591,21.7,12824.7
1447211344,5/26/2013,MIA,2,PIT,ROM,670,21.7,14539
1447199731,5/26/2013,SF,2,PIT,ROM,810,21.7,17577
1447232868,5/26/2013,MIA,2,PIT,ROM,308,21.7,6683.6
1447232859,5/26/2013,SF,1,PIT,BRU,261,14.5,3784.5
1447232858,5/26/2013,SF,1,PIT,HK,283,14.5,4103.5
1447281409,5/26/2013,MIA,2,PIT,BRU,324,21.7,7030.8
1447232857,5/26/2013,MIA,2,PIT,ROM,382,21.7,8289.4
1447196802,5/26/2013,SF,1,PIT,BOM,829,14.5,12020.5
1447172425,5/26/2013,MIA,1,PIT,HK,407,14.5,5901.5
1447258795,5/26/2013,SF,2,PIT,ROM,801,21.7,17381.7
1447321357,5/26/2013,SF,1,PIT,ROM,541,14.5,7844.5
1447205251,5/26/2013,SF,1,PIT,BOM,434,14.5,6293
1447323836,5/26/2013,MIA,2,PIT,BOM,612,21.7,13280.4
1447321358,5/26/2013,MIA,1,PIT,HK,621,14.5,9004.5
1447198767,5/26/2013,MIA,1,PIT,ROM,338,14.5,4901
1447355240,5/26/2013,SF,2,PIT,BOM,311,21.7,6748.7
1447394120,5/26/2013,SF,2,PIT,BRU,408,21.7,8853.6
1447398369,5/26/2013,MIA,2,PIT,BOM,362,21.7,7855.4
1447369711,5/26/2013,SF,2,PIT,ROM,276,21.7,5989.2
1447325521,5/26/2013,MIA,1,PIT,HK,344,14.5,4988
1447373164,5/26/2013,SF,2,PIT,ROM,334,21.7,7247.8
1447159333,5/26/2013,SF,2,PIT,ROM,259,21.7,5620.3
1447394118,5/26/2013,MIA,1,PIT,HK,376,14.5,5452
1447282167,5/26/2013,MIA,1,PIT,HK,354,14.5,5133
1447335482,5/26/2013,MIA,2,PIT,HK,355,21.7,7703.5
1447398571,5/26/2013,SF,2,PIT,BRU,374,21.7,8115.8
1447369707,5/26/2013,MIA,2,PIT,ROM,410,21.7,8897
1447194897,5/26/2013,SF,2,PIT,ROM,257,21.7,5576.9
1447188643,5/26/2013,MIA,1,PIT,BOM,432,14.5,6264
1447159329,5/26/2013,MIA,1,PIT,BOM,529,14.5,7670.5
1447223366,5/26/2013,SF,2,PIT,BRU,442,21.7,9591.4
1447282166,5/26/2013,MIA,2,PIT,HK,316,21.7,6857.2
1447312526,5/26/2013,SF,2,PIT,BOM,335,21.7,7269.5
1447325526,5/26/2013,SF,2,PIT,ROM,494,21.7,10719.8
1447258833,5/26/2013,MIA,2,PIT,HK,474,21.7,10285.8
1447282165,5/26/2013,SF,1,PIT,HK,1089,14.5,15790.5
1447297188,5/26/2013,SF,1,PIT,HK,641,14.5,9294.5
1447174504,5/26/2013,SF,2,PIT,BOM,502,21.7,10893.4
1447266996,5/26/2013,MIA,2,PIT,BRU,486,21.7,10546.2
1447159328,5/26/2013,SF,2,PIT,HK,471,21.7,10220.7
1447223367,5/26/2013,MIA,1,PIT,ROM,511,14.5,7409.5
1447394115,5/26/2013,SF,1,PIT,HK,1955,14.5,28347.5
1447361210,5/26/2013,MIA,1,PIT,BRU,1497,14.5,21706.5
1447369708,5/26/2013,MIA,1,PIT,ROM,1612,14.5,23374
1447325527,5/26/2013,SF,2,PIT,BOM,1120,21.7,24304
1447188644,5/26/2013,MIA,1,PIT,BOM,457,14.5,6626.5
1447237193,5/26/2013,SF,2,PIT,BRU,434,21.7,9417.8
1447297189,5/26/2013,SF,1,PIT,HK,1106,14.5,16037
1447159330,5/26/2013,MIA,1,PIT,BRU,464,14.5,6728
1447174505,5/26/2013,MIA,2,PIT,ROM,531,21.7,11522.7
1447391485,5/26/2013,MIA,1,PIT,BOM,758,14.5,10991
1447159327,5/26/2013,MIA,1,PIT,BOM,490,14.5,7105
1447174503,5/26/2013,SF,2,PIT,ROM,452,21.7,9808.4
1447266995,5/26/2013,MIA,1,PIT,BOM,460,14.5,6670
1447258832,5/26/2013,MIA,1,PIT,ROM,527,14.5,7641.5
1447297187,5/26/2013,MIA,1,PIT,BOM,705,14.5,10222.5
1447394116,5/26/2013,MIA,1,PIT,HK,769,14.5,11150.5
1447223369,5/26/2013,SF,2,PIT,HK,1254,21.7,27211.8
1447159332,5/26/2013,SF,2,PIT,BOM,1296,21.7,28123.2
1447188646,5/26/2013,SF,2,PIT,ROM,1324,21.7,28730.8
1447237195,5/26/2013,SF,1,PIT,BRU,1285,14.5,18632.5
1447174507,5/26/2013,MIA,1,PIT,BOM,1297,14.5,18806.5
1447325528,5/26/2013,MIA,1,PIT,BOM,650,14.5,9425
1447266997,5/26/2013,SF,1,PIT,BRU,709,14.5,10280.5
1447159331,5/26/2013,MIA,2,PIT,ROM,697,21.7,15124.9
1447223368,5/26/2013,SF,2,PIT,ROM,717,21.7,15558.9
1447369709,5/26/2013,MIA,1,PIT,BOM,684,14.5,9918
1447282168,5/26/2013,SF,2,PIT,BOM,904,21.7,19616.8
1447335483,5/26/2013,SF,1,PIT,ROM,641,14.5,9294.5
1447188645,5/26/2013,SF,2,PIT,HK,658,21.7,14278.6
1447237194,5/26/2013,MIA,1,PIT,ROM,690,14.5,10005
1447297190,5/26/2013,MIA,2,PIT,ROM,1704,21.7,36976.8
1447174506,5/26/2013,SF,2,PIT,HK,648,21.7,14061.6
1447394117,5/26/2013,SF,2,PIT,HK,474,21.7,10285.8
1447394121,5/26/2013,MIA,1,PIT,BRU,673,14.5,9758.5
1447198768,5/26/2013,MIA,2,PIT,BOM,331,21.7,7182.7
1447369710,5/26/2013,MIA,2,PIT,ROM,320,21.7,6944
1447174508,5/26/2013,MIA,2,PIT,ROM,299,21.7,6488.3
1447297191,5/26/2013,SF,2,PIT,ROM,359,21.7,7790.3
1447335484,5/26/2013,SF,2,PIT,ROM,319,21.7,6922.3
1447240600,5/26/2013,MIA,1,PIT,ROM,309,14.5,4480.5
1447159334,5/26/2013,MIA,1,PIT,HK,332,14.5,4814
1447373165,5/26/2013,MIA,2,PIT,BOM,455,21.7,9873.5
1447325529,5/26/2013,SF,1,PIT,ROM,325,14.5,4712.5
1447394119,5/26/2013,MIA,2,PIT,BRU,473,21.7,10264.1
1447159323,5/26/2013,SF,2,PIT,ROM,350,21.7,7595
1447194892,5/26/2013,SF,1,PIT,BRU,283,14.5,4103.5
1447174501,5/26/2013,MIA,2,PIT,BOM,298,21.7,6466.6
1447223365,5/26/2013,MIA,1,PIT,ROM,343,14.5,4973.5
1447159324,5/26/2013,MIA,1,PIT,BOM,301,14.5,4364.5
1447194891,5/26/2013,SF,2,PIT,BOM,292,21.7,6336.4
1447159322,5/26/2013,SF,2,PIT,BRU,345,21.7,7486.5
1447394114,5/26/2013,MIA,2,PIT,BRU,295,21.7,6401.5
1447194896,5/26/2013,MIA,2,PIT,BOM,323,21.7,7009.1
1447192279,5/26/2013,MIA,2,PIT,ROM,1319,21.7,28622.3
1447369705,5/26/2013,SF,1,PIT,HK,335,14.5,4857.5
1447394112,5/26/2013,SF,2,PIT,HK,348,21.7,7551.6
1447335480,5/26/2013,SF,1,PIT,HK,298,14.5,4321
1447297185,5/26/2013,MIA,2,PIT,BOM,341,21.7,7399.7
1447192280,5/26/2013,SF,2,PIT,HK,405,21.7,8788.5
1447325524,5/26/2013,SF,2,PIT,HK,326,21.7,7074.2
1447335481,5/26/2013,MIA,1,PIT,ROM,427,14.5,6191.5
1447194895,5/26/2013,SF,1,PIT,ROM,342,14.5,4959
1447297186,5/26/2013,SF,1,PIT,ROM,377,14.5,5466.5
1447325525,5/26/2013,SF,2,PIT,ROM,410,21.7,8897
1447159326,5/26/2013,SF,2,PIT,ROM,433,21.7,9396.1
1447240599,5/26/2013,SF,2,PIT,HK,336,21.7,7291.2
1447369706,5/26/2013,SF,2,PIT,BRU,374,21.7,8115.8
1447394113,5/26/2013,SF,1,PIT,BOM,358,14.5,5191
1447266994,5/26/2013,SF,2,PIT,ROM,418,21.7,9070.6
1447154278,5/26/2013,MIA,1,PIT,HK,1630,14.5,23635
1447174502,5/26/2013,MIA,2,PIT,BRU,294,21.7,6379.8
1447159325,5/26/2013,MIA,1,PIT,ROM,324,14.5,4698
1447194890,5/26/2013,MIA,1,PIT,BRU,436,14.5,6322
1447266993,5/26/2013,SF,1,PIT,ROM,416,14.5,6032
1447282164,5/26/2013,MIA,2,PIT,BOM,286,21.7,6206.2
1447266992,5/26/2013,MIA,1,PIT,ROM,639,14.5,9265.5
1447360812,5/26/2013,SF,1,PIT,BRU,318,14.5,4611
